id,article_id,action
10441,1,delivered
10442,4,delivered
10443,4,open
10444,2,open
10445,3,delivered
10446,3,click
10447,2,click
10448,4,delivered
10449,4,delivered
10450,3,delivered
10451,2,click
10452,5,delivered
10453,2,delivered
10454,3,open
10455,3,delivered
10456,3,open
10457,5,delivered
10458,4,delivered
10459,2,open
10460,2,delivered
10461,4,open
10462,4,delivered
10463,3,open
10464,1,delivered
10465,1,delivered
10466,3,delivered
10467,4,delivered
10468,2,delivered
10469,1,open
10470,1,open
10471,1,delivered
10472,1,delivered
10473,1,delivered
10474,4,delivered
10475,2,delivered
10476,3,open
10477,3,open
10478,5,delivered
10479,3,delivered
10480,4,open
10481,4,open
10482,3,delivered
10483,4,open
10484,3,delivered
10485,4,delivered
10486,3,delivered
10487,2,delivered
10488,5,delivered
10489,4,click
10490,4,delivered
10491,2,delivered
10492,3,open
10493,2,delivered
10494,4,delivered
10495,3,delivered
10496,4,open
10497,4,delivered
10498,2,delivered
10499,2,click
10500,2,open
10501,1,open
10502,3,open
10503,4,open
10504,4,delivered
10505,2,delivered
10506,5,open
10507,2,open
10508,3,delivered
10509,1,click
10510,1,delivered
10511,5,open
10512,4,open
10513,1,delivered
10514,3,open
10515,5,delivered
10516,5,open
10517,3,open
10518,4,open
10519,4,delivered
10520,3,delivered
10521,5,delivered
10522,3,delivered
10523,3,open
10524,2,click
10525,5,delivered
10526,2,delivered
10527,4,open
10528,3,delivered
10529,5,delivered
10530,1,delivered
10531,5,delivered
10532,2,delivered
10533,3,delivered
10534,3,delivered
10535,5,delivered
10536,5,delivered
10537,3,delivered
10538,2,click
10539,1,click
10540,4,open
10541,5,click
10542,4,open
10543,3,delivered
10544,3,delivered
10545,5,open
10546,1,open
10547,1,open
10548,1,click
10549,1,delivered
10550,5,delivered
10551,4,open
10552,3,click
10553,5,delivered
10554,4,delivered
10555,5,delivered
10556,4,delivered
10557,2,delivered
10558,1,delivered
10559,1,open
10560,4,delivered
10561,2,delivered
10562,1,open
10563,5,delivered
10564,1,delivered
10565,2,delivered
10566,5,delivered
10567,2,delivered
10568,5,open
10569,1,delivered
10570,2,delivered
10571,2,open
10572,2,delivered
10573,5,open
10574,5,open
10575,1,open
10576,3,delivered
10577,1,delivered
10578,1,delivered
10579,2,open
10580,2,open
10581,2,delivered
10582,4,delivered
10583,3,delivered
10584,5,delivered
10585,5,delivered
10586,3,delivered
10587,1,open
10588,1,delivered
10589,2,delivered
10590,1,open
10591,3,delivered
10592,2,click
10593,5,delivered
10594,3,delivered
10595,4,open
10596,1,delivered
10597,2,open
10598,1,open
10599,5,delivered
10600,4,delivered
10601,5,delivered
10602,5,open
10603,2,open
10604,3,open
10605,2,open
10606,4,delivered
10607,5,open
10608,4,delivered
10609,2,delivered
10610,1,delivered
10611,5,open
10612,3,delivered
10613,2,open
10614,3,open
10615,2,open
10616,2,open
10617,5,delivered
10618,4,delivered
10619,2,delivered
10620,1,delivered
10621,1,click
10622,3,delivered
10623,3,click
10624,3,delivered
10625,5,open
10626,3,delivered
10627,2,click
10628,2,open
10629,1,delivered
10630,4,delivered
10631,4,delivered
10632,1,delivered
10633,1,click
10634,4,delivered
10635,2,delivered
10636,5,click
10637,1,open
10638,2,delivered
10639,4,open
10640,5,delivered
10641,4,delivered
10642,5,delivered
10643,3,delivered
10644,2,delivered
10645,1,delivered
10646,2,delivered
10647,4,click
10648,2,delivered
10649,2,delivered
10650,2,delivered
10651,1,open
10652,4,open
10653,1,delivered
10654,3,delivered
10655,3,delivered
10656,5,delivered
10657,1,delivered
10658,1,click
10659,5,delivered
10660,2,open
10661,4,delivered
10662,1,delivered
10663,4,delivered
10664,4,delivered
10665,5,delivered
10666,2,delivered
10667,2,delivered
10668,4,open
10669,3,click
10670,4,delivered
10671,4,open
10672,2,delivered
10673,4,delivered
10674,4,open
10675,1,delivered
10676,3,delivered
10677,2,click
10678,5,delivered
10679,2,delivered
10680,1,open
10681,5,click
10682,5,delivered
10683,3,open
10684,2,open
10685,2,open
10686,3,delivered
10687,2,delivered
10688,1,open
10689,5,open
10690,4,open
10691,3,delivered
10692,4,open
10693,5,click
10694,4,delivered
10695,1,open
10696,2,click
10697,1,click
10698,2,open
10699,1,delivered
10700,4,delivered
10701,1,click
10702,1,click
10703,4,delivered
10704,3,open
10705,4,delivered
10706,3,delivered
10707,3,delivered
10708,5,click
10709,3,delivered
10710,3,delivered
10711,3,delivered
10712,5,delivered
10713,1,delivered
10714,1,delivered
10715,4,click
10716,5,delivered
10717,3,delivered
10718,1,delivered
10719,4,delivered
10720,4,open
10721,4,click
10722,3,delivered
10723,1,delivered
10724,3,click
10725,3,delivered
10726,3,delivered
10727,1,delivered
10728,5,delivered
10729,4,delivered
10730,1,delivered
10731,4,delivered
10732,1,delivered
10733,4,click
10734,5,delivered
10735,2,open
10736,3,open
10737,5,delivered
10738,2,delivered
10739,5,delivered
10740,1,click
10741,1,open
10742,2,delivered
10743,5,delivered
10744,2,delivered
10745,2,open
10746,1,delivered
10747,5,delivered
10748,1,delivered
10749,1,delivered
10750,3,delivered
10751,3,delivered
10752,4,delivered
10753,1,open
10754,4,delivered
10755,3,delivered
10756,2,click
10757,1,open
10758,1,open
10759,2,click
10760,1,open
10761,4,click
10762,1,delivered
10763,1,open
10764,4,delivered
10765,1,click
10766,1,open
10767,3,open
10768,1,open
10769,3,click
10770,1,open
10771,3,open
10772,4,open
10773,5,delivered
10774,4,delivered
10775,1,delivered
10776,1,delivered
10777,4,click
10778,2,delivered
10779,4,delivered
10780,1,delivered
10781,3,open
10782,4,delivered
10783,2,delivered
10784,1,delivered
10785,1,open
10786,3,open
10787,1,delivered
10788,2,delivered
10789,2,delivered
10790,3,delivered
10791,2,open
10792,1,delivered
10793,3,click
10794,4,delivered
10795,1,open
10796,1,open
10797,2,delivered
10798,4,delivered
10799,5,delivered
10800,5,delivered
10801,3,click
10802,5,open
10803,2,delivered
10804,5,delivered
10805,5,delivered
10806,3,open
10807,4,delivered
10808,5,delivered
10809,5,delivered
10810,2,delivered
10811,3,delivered
10812,4,open
10813,1,delivered
10814,3,delivered
10815,1,open
10816,5,open
10817,5,delivered
10818,3,open
10819,4,delivered
10820,4,open
10821,2,open
10822,4,open
10823,3,delivered
10824,3,delivered
10825,3,open
10826,3,delivered
10827,2,open
10828,2,click
10829,5,click
10830,2,open
10831,4,delivered
10832,2,delivered
10833,1,open
10834,2,delivered
10835,1,open
10836,2,click
10837,4,delivered
10838,4,delivered
10839,2,delivered
10840,5,delivered
10841,4,delivered
10842,3,open
10843,3,delivered
10844,5,open
10845,2,open
10846,2,open
10847,1,click
10848,2,delivered
10849,4,open
10850,4,delivered
10851,2,delivered
10852,5,delivered
10853,2,open
10854,5,open
10855,5,open
10856,4,open
10857,3,click
10858,1,delivered
10859,2,click
10860,5,delivered
10861,2,delivered
10862,1,delivered
10863,1,delivered
10864,5,delivered
10865,2,open
10866,1,click
10867,1,open
10868,3,delivered
10869,4,open
10870,5,open
10871,5,open
10872,1,delivered
10873,5,open
10874,2,delivered
10875,4,delivered
10876,4,delivered
10877,3,delivered
10878,4,delivered
10879,2,open
10880,4,delivered
10881,1,delivered
10882,2,delivered
10883,2,open
10884,2,delivered
10885,1,delivered
10886,1,open
10887,1,delivered
10888,3,delivered
10889,1,delivered
10890,4,delivered
10891,1,click
10892,1,open
10893,2,click
10894,1,open
10895,1,open
10896,1,delivered
10897,4,delivered
10898,5,delivered
10899,1,open
10900,4,delivered
10901,5,delivered
10902,3,open
10903,2,delivered
10904,1,delivered
10905,2,click
10906,1,delivered
10907,5,open
10908,2,open
10909,1,delivered
10910,5,delivered
10911,1,delivered
10912,1,delivered
10913,1,open
10914,2,delivered
10915,4,open
10916,5,delivered
10917,5,delivered
10918,1,delivered
10919,1,delivered
10920,3,delivered
10921,1,open
10922,4,delivered
10923,4,open
10924,4,delivered
10925,1,delivered
10926,4,click
10927,4,delivered
10928,2,open
10929,2,delivered
10930,4,open
10931,4,delivered
10932,1,click
10933,2,open
10934,3,delivered
10935,2,delivered
10936,1,open
10937,4,delivered
10938,4,open
10939,5,click
10940,3,open
10941,2,open
10942,4,delivered
10943,4,delivered
10944,4,delivered
10945,3,delivered
10946,1,click
10947,1,open
10948,2,delivered
10949,2,delivered
10950,4,delivered
10951,4,delivered
10952,4,delivered
10953,2,open
10954,1,click
10955,5,click
10956,3,delivered
10957,5,open
10958,3,click
10959,1,delivered
10960,2,open
10961,5,open
10962,2,delivered
10963,3,delivered
10964,4,delivered
10965,1,delivered
10966,4,delivered
10967,4,click
10968,2,delivered
10969,3,open
10970,4,delivered
10971,1,open
10972,5,click
10973,2,delivered
10974,3,delivered
10975,2,delivered
10976,2,delivered
10977,2,open
10978,4,delivered
10979,3,click
10980,3,open
10981,1,delivered
10982,4,delivered
10983,5,delivered
10984,4,delivered
10985,1,click
10986,5,open
10987,3,delivered
10988,4,open
10989,5,click
10990,1,click
10991,3,delivered
10992,2,delivered
10993,1,open
10994,1,delivered
10995,3,delivered
10996,3,delivered
10997,1,open
10998,1,open
10999,3,open
11000,1,open
11001,3,click
11002,1,open
11003,2,delivered
11004,5,delivered
11005,1,click
11006,3,delivered
11007,4,delivered
11008,5,click
11009,5,open
11010,4,delivered
11011,4,click
11012,3,click
11013,5,open
11014,3,delivered
11015,5,delivered
11016,2,open
11017,2,delivered
11018,3,open
11019,2,click
11020,2,click
11021,5,click
11022,5,delivered
11023,4,delivered
11024,4,delivered
11025,4,delivered
11026,5,delivered
11027,1,open
11028,2,delivered
11029,4,open
11030,1,delivered
11031,4,delivered
11032,2,open
11033,2,delivered
11034,1,click
11035,2,delivered
11036,1,delivered
11037,4,open
11038,2,delivered
11039,5,delivered
11040,2,delivered
11041,2,open
11042,3,delivered
11043,1,delivered
11044,3,open
11045,1,delivered
11046,5,open
11047,2,open
11048,4,delivered
11049,5,delivered
11050,3,delivered
11051,4,delivered
11052,2,delivered
11053,3,delivered
11054,2,delivered
11055,3,open
11056,3,delivered
11057,3,open
11058,5,delivered
11059,4,open
11060,5,delivered
11061,3,click
11062,2,delivered
11063,2,delivered
11064,4,open
11065,4,open
11066,3,open
11067,4,delivered
11068,1,delivered
11069,3,delivered
11070,3,delivered
11071,3,delivered
11072,4,click
11073,2,open
11074,2,delivered
11075,3,open
11076,3,click
11077,5,delivered
11078,2,open
11079,2,open
11080,4,delivered
11081,3,open
11082,1,delivered
11083,1,delivered
11084,2,delivered
11085,5,delivered
11086,2,open
11087,3,delivered
11088,2,click
11089,1,delivered
11090,3,click
11091,2,delivered
11092,5,open
11093,4,delivered
11094,1,open
11095,1,open
11096,5,delivered
11097,4,delivered
11098,3,delivered
11099,1,delivered
11100,4,open
11101,3,click
11102,3,open
11103,4,delivered
11104,3,delivered
11105,3,open
11106,5,open
11107,5,open
11108,1,click
11109,5,delivered
11110,2,click
11111,5,click
11112,5,open
11113,2,open
11114,3,delivered
11115,2,delivered
11116,5,delivered
11117,3,open
11118,4,delivered
11119,2,open
11120,4,delivered
11121,4,open
11122,5,delivered
11123,4,delivered
11124,4,open
11125,4,delivered
11126,4,delivered
11127,4,delivered
11128,1,delivered
11129,5,delivered
11130,2,open
11131,3,delivered
11132,2,delivered
11133,1,open
11134,5,delivered
11135,1,delivered
11136,4,delivered
11137,3,open
11138,3,delivered
11139,2,click
11140,5,open
11141,1,delivered
11142,3,delivered
11143,2,delivered
11144,5,delivered
11145,1,delivered
11146,3,click
11147,5,open
11148,4,delivered
11149,1,open
11150,1,open
11151,1,delivered
11152,2,delivered
11153,3,delivered
11154,4,open
11155,4,open
11156,5,click
11157,3,open
11158,5,delivered
11159,2,open
11160,3,delivered
11161,1,open
11162,3,delivered
11163,4,open
11164,5,delivered
11165,5,delivered
11166,1,open
11167,3,delivered
11168,3,open
11169,5,delivered
11170,2,delivered
11171,1,delivered
11172,4,delivered
11173,5,delivered
11174,2,delivered
11175,3,delivered
11176,1,delivered
11177,4,open
11178,4,open
11179,3,delivered
11180,4,delivered
11181,1,delivered
11182,1,open
11183,4,delivered
11184,4,delivered
11185,3,click
11186,5,delivered
11187,3,delivered
11188,4,click
11189,3,open
11190,4,delivered
11191,1,delivered
11192,5,open
11193,2,open
11194,2,delivered
11195,4,delivered
11196,1,delivered
11197,2,delivered
11198,5,delivered
11199,3,delivered
11200,4,click
11201,2,open
11202,1,delivered
11203,2,open
11204,1,delivered
11205,5,delivered
11206,2,delivered
11207,5,click
11208,1,delivered
11209,4,open
11210,4,click
11211,5,delivered
11212,3,delivered
11213,1,click
11214,3,delivered
11215,3,delivered
11216,5,delivered
11217,3,delivered
11218,2,delivered
11219,5,delivered
11220,4,delivered
11221,4,open
11222,1,open
11223,1,open
11224,3,click
11225,2,delivered
11226,2,click
11227,1,open
11228,5,delivered
11229,1,delivered
11230,4,open
11231,2,delivered
11232,4,delivered
11233,4,delivered
11234,1,open
11235,3,open
11236,1,click
11237,3,delivered
11238,1,delivered
11239,3,delivered
11240,4,delivered
11241,3,delivered
11242,3,delivered
11243,5,open
11244,4,delivered
11245,4,delivered
11246,3,delivered
11247,5,open
11248,1,delivered
11249,3,delivered
11250,1,open
11251,3,open
11252,5,delivered
11253,1,delivered
11254,2,delivered
11255,1,delivered
11256,5,delivered
11257,4,delivered
11258,3,delivered
11259,5,open
11260,2,delivered
11261,2,click
11262,1,open
11263,2,open
11264,4,open
11265,2,delivered
11266,3,open
11267,4,delivered
11268,2,delivered
11269,1,open
11270,4,delivered
11271,3,open
11272,1,open
11273,4,open
11274,5,open
11275,5,delivered
11276,5,delivered
11277,2,delivered
11278,5,delivered
11279,2,click
11280,3,open
11281,5,open
11282,3,open
11283,5,open
11284,2,delivered
11285,1,delivered
11286,3,delivered
11287,2,delivered
11288,1,delivered
11289,1,open
11290,3,delivered
11291,1,open
11292,1,open
11293,3,delivered
11294,4,click
11295,5,delivered
11296,5,open
11297,5,delivered
11298,5,delivered
11299,4,delivered
11300,2,delivered
11301,5,delivered
11302,2,delivered
11303,1,delivered
11304,1,click
11305,1,click
11306,5,delivered
11307,1,delivered
11308,2,delivered
11309,3,delivered
11310,2,open
11311,3,open
11312,2,delivered
11313,5,delivered
11314,4,open
11315,3,delivered
11316,5,delivered
11317,5,open
11318,1,open
11319,2,delivered
11320,3,click
11321,1,open
11322,5,delivered
11323,4,delivered
11324,3,delivered
11325,5,delivered
11326,4,delivered
11327,2,delivered
11328,2,delivered
11329,2,open
11330,1,open
11331,4,click
11332,2,open
11333,1,delivered
11334,3,open
11335,1,delivered
11336,3,delivered
11337,2,click
11338,5,click
11339,3,delivered
11340,5,delivered
11341,4,delivered
11342,3,open
11343,1,delivered
11344,2,delivered
11345,5,delivered
11346,5,open
11347,1,delivered
11348,4,open
11349,4,open
11350,3,delivered
11351,5,delivered
11352,3,open
11353,3,click
11354,1,click
11355,3,delivered
11356,3,delivered
11357,2,delivered
11358,5,click
11359,5,click
11360,1,delivered
11361,4,delivered
11362,2,delivered
11363,4,delivered
11364,4,click
11365,2,delivered
11366,1,delivered
11367,2,click
11368,2,delivered
11369,3,delivered
11370,3,open
11371,3,click
11372,2,delivered
11373,2,click
11374,4,click
11375,1,open
11376,2,delivered
11377,5,delivered
11378,1,delivered
11379,2,open
11380,3,open
11381,1,open
11382,1,delivered
11383,1,open
11384,5,open
11385,4,open
11386,1,delivered
11387,4,delivered
11388,5,open
11389,2,delivered
11390,1,delivered
11391,3,delivered
11392,2,open
11393,4,delivered
11394,2,click
11395,3,delivered
11396,2,delivered
11397,5,delivered
11398,3,open
11399,5,delivered
11400,3,delivered
11401,5,delivered
11402,4,delivered
11403,2,delivered
11404,4,delivered
11405,2,open
11406,1,delivered
11407,5,delivered
11408,2,delivered
11409,5,delivered
11410,5,delivered
11411,2,open
11412,1,delivered
11413,2,open
11414,3,delivered
11415,4,click
11416,3,delivered
11417,3,delivered
11418,5,open
11419,3,delivered
11420,4,delivered
11421,4,delivered
11422,3,delivered
11423,3,delivered
11424,5,delivered
11425,1,delivered
11426,5,open
11427,3,delivered
11428,3,delivered
11429,2,delivered
11430,5,open
11431,4,delivered
11432,4,click
11433,4,delivered
11434,4,click
11435,5,delivered
11436,4,open
11437,3,open
11438,4,open
11439,2,delivered
11440,1,click
11441,5,open
11442,5,delivered
11443,3,delivered
11444,1,delivered
